"","ID","CRUCODE","YEAR","MONTH","STA","STRATUM","TOW","VESSEL","EST_EDT","YRMODA","TIME","MINOUT","STARTDEPTH","ENDDEPTH","MINDEPTH","MAXDEPTH","SLAT","SLONG","ELAT","ELONG","TEMPSURF","TEMPBOT","SALSURF","SALBOT","DOSURF","DOBOT","SPP","NUMBER","WEIGHT"
"6249",20244117,20244,2024,8,117,18,44,"SW",1,20240823,703,20,7.0104,7.9248,7.0104,7.9248,3918.335,7429.283,3917.652,7430.275,NA,NA,NA,NA,NA,NA,15,0,0
"6250",20244118,20244,2024,8,118,19,45,"SW",1,20240823,852,20,15.5448,16.4592,15.5448,16.4592,3914.827,7427.107,3918.888,7427.469,21.11356,19.80794,30.86,31.03104,7.56587,5.8132,15,0,0
"6251",20244119,20244,2024,8,119,20,71,"SW",1,20240823,1042,20,19.5072,19.812,19.5072,19.812,3911.87,7418.716,3910.872,7418.557,21.66348,13.94226,31.0816,31.57245,8.03576,6.38916,15,0,0
"6252",20244120,20244,2024,8,120,23,14,"SW",1,20240823,1221,20,23.1648,24.384,23.1648,24.384,3904.231,7425.548,3903.213,7425.696,21.93433,12.54378,30.83351,31.62832,7.62579,6.23748,15,0,0
"6253",20244121,20244,2024,8,121,23,17,"SW",1,20240823,1417,20,20.7264,21.6408,20.7264,21.6408,3900.927,7426.115,3900.038,7426.749,22.11002,13.04374,30.97222,31.53385,7.57739,5.98859,15,0,0
"6254",20244122,20244,2024,8,122,23,25,"SW",1,20240823,1534,20,18.8976,21.0312,18.8976,21.0312,3837.094,7429.587,3856.344,7430.432,22.71726,12.80463,30.99067,31.5188,7.65413,5.64546,15,0,0
"6255",20244123,20244,2024,8,123,26,19,"SW",1,20240823,1751,20,24.9936,22.86,22.86,24.9936,3844.405,7438.87,3843.399,7439.123,22.79331,11.86591,30.777,31.60913,7.52275,5.59016,15,0,0
"6256",20244124,20244,2024,8,124,24,15,"SW",1,20240824,703,20,7.9248,8.5344,5.4864,8.8392,3854.168,7455.401,3853.277,7454.851,21.92852,21.92244,29.14552,29.40485,7.11897,7.1741,15,0,0
"6257",20244125,20244,2024,8,125,25,15,"SW",1,20240824,836,20,11.2776,11.5824,11.2776,11.5824,3848.566,7456.396,3849.08,7457.547,20.71834,20.33464,30.85,30.86465,7.26649,7.20982,15,0,0
"6258",20244126,20244,2024,8,126,26,7,"SW",1,20240824,1034,20,24.0792,20.7264,20.1168,24.0792,3847.247,7501.274,3846.9,7500.433,21.37561,20.46469,30.56687,30.60336,7.51525,7.19114,15,0,0
"6259",20244127,20244,2024,8,127,24,34,"SW",1,20240824,1217,20,11.8872,12.192,11.2776,12.192,3849.497,7459.677,3849.041,7458.664,20.00554,19.99723,30.71577,30.71596,7.37577,7.39614,15,0,0
"6260",20244128,20244,2024,8,128,25,29,"SW",1,20240824,1409,20,17.3736,15.24,15.24,17.3736,3844.198,7449.624,3845.144,7449.29,22.10717,17.61012,30.78154,31.2268,7.51226,7.16748,15,0,0
"6261",20244129,20244,2024,8,129,25,20,"SW",1,20240824,1540,20,14.3256,18.288,14.3256,18.288,3849.3,7447.212,3849.452,7445.926,23.02618,18.22371,30.84716,31.07881,7.44794,6.71761,15,0,0
"6262",20244130,20244,2024,8,130,22,46,"SW",1,20240824,1724,20,15.24,12.192,12.192,15.24,3853.804,7441.553,3854.829,7441.585,22.56087,18.92038,30.72063,31.12777,7.58524,6.77238,15,0,0
"6263",20244131,20244,2024,8,131,22,43,"SW",1,20240825,701,20,12.192,11.5824,11.5824,12.192,3853.903,7447.461,3854.718,7446.72,20.55175,20.25311,30.84,30.8668,7.156,7.14505,15,0,0
"6264",20244132,20244,2024,8,132,21,14,"SW",1,20240825,914,20,7.0104,8.2296,6.7056,8.2296,3858.035,7448.229,3858.664,7447.249,21.44711,21.10728,30.74563,30.73614,6.81577,6.73677,15,0,0
"6265",20244133,20244,2024,8,133,21,3,"SW",1,20240825,1159,20,6.096,7.0104,6.096,7.0104,3908.609,7440.861,3809.328,7439.925,22.23769,20.10176,30.75381,30.74911,7.333,4.81299,15,0,0
"6266",20244134,20244,2024,8,134,22,2,"SW",1,20240825,1354,20,14.6304,11.8872,11.8872,14.6304,3908.347,7437.568,3908.781,7436.379,22.6045,18.37836,30.63179,30.81045,7.88655,2.27243,15,0,0
"6267",20244135,20244,2024,8,135,18,22,"SW",1,20240825,1622,20,6.7056,7.9248,6.7056,7.9248,3920.907,7423.135,3921.628,7422.244,22.12172,21.41008,30.67691,30.78608,7.94232,6.68882,15,0,0
"6268",20244136,20244,2024,8,136,18,21,"SW",1,20240826,701,20,7.9248,6.4008,6.4008,7.9248,3922.316,7420.999,3923.033,7420.125,21.29212,20.96763,30.75,30.88211,6.39163,6.08911,15,0,0
"6269",20244137,20244,2024,8,137,19,16,"SW",1,20240826,925,20,12.4968,9.7536,9.7536,12.4968,3926.176,7416.32,3927.139,7416.098,21.55933,20.93867,30.922,30.96438,6.81309,6.25742,15,0,0
"6270",20244138,20244,2024,8,138,20,37,"SW",1,20240826,1140,20,19.2024,19.812,19.2024,19.812,3922.978,7409.466,3923.896,7408.961,22.28341,12.04077,31.0746,31.75866,7.84048,5.96173,15,0,0
"6271",20244139,20244,2024,8,139,20,32,"SW",1,20240826,1306,20,22.86,21.0312,21.0312,22.86,3925.386,7403.544,3926.382,7403.354,22.53543,10.97108,30.97325,31.82571,7.55525,6.55279,15,0,0
"6272",20244140,20244,2024,8,140,19,11,"SW",1,20240826,1424,20,19.812,18.288,18.288,19.812,3930.192,7406.066,3930.602,7407.223,22.68221,14.82085,31.19958,31.50699,7.57,5.28892,15,0,0
"6273",20244141,20244,2024,8,141,17,67,"SW",1,20240826,1757,20,25.908,26.2128,25.908,26.2128,3940.051,7353.836,3940.866,7358.071,22.41774,10.7236,30.85149,31.90328,7.75681,6.73983,15,0,0
"6274",20244142,20244,2024,8,142,17,31,"SW",1,20240826,1722,20,20.4216,19.812,19.812,20.4216,3955.547,7355.651,3956.528,7355.785,22.53956,10.23961,30.6164,32.14266,7.8728,6.41899,15,0,0
"6275",20244143,20244,2024,8,143,14,21,"SW",1,20240827,725,20,21.9456,20.7264,20.7264,21.9456,4010.714,7351.35,4011.715,7351.509,22.36196,10.44992,30.44537,32.27583,8.42118,7.85,15,0,0
"6276",20244144,20244,2024,8,144,13,10,"SW",1,20240827,906,20,17.6784,17.6784,17.6784,17.6784,4018.409,7355.327,4019.411,7355.328,21.98342,12.31431,30.79102,32.07347,8.15143,5.72949,15,0,0
"6277",20244145,20244,2024,8,145,13,8,"SW",1,20240827,1031,20,16.1544,17.9832,14.0208,17.9832,4022.184,7355.539,4028.115,7355.286,22.33626,13.45188,30.63481,31.96154,8.19852,5.84094,15,0,0
"6278",20244146,20244,2024,8,146,14,1,"SW",1,20240827,1148,20,17.9832,22.2504,17.9832,22.2504,4026.575,7353.712,4026.695,7352.404,22.20285,12.3327,27.30026,31.98787,8.4195,5.08077,15,0,0
"6279",20244147,20244,2024,8,147,12,10,"SW",1,20240827,1313,20,5.7912,6.4008,5.4864,6.4008,4027.067,7358.003,4026.121,7357.715,22.75933,22.24647,27.1754,28.36904,8.85873,8.45779,15,0,0
"6280",20244148,20244,2024,8,148,12,20,"SW",1,20240827,1510,16,10.3632,9.7536,8.8392,9.7536,4018.287,7358.305,4017.533,7358.451,23.13285,19.37752,28.51598,30.84039,10.49804,3.66478,15,0,0
